sentence_id,title,origin_sentence,paragraph_text,query number,clean_sentence,tagger,status
525555,m03001069," לעומת גירסתה הברורה והאֲמִינָה של המתלוננת, והתוספות הרְאָיָיתִיוֹת המאמתות וּמעבּוֹת אותה, גירסתו של הנאשם איננה אֲמִינָה ואינה משכנעת כְּלָל ועיקר","(ג) וּלעניין מהימנוּתוֹ של הנאשם 90. לעומת גירסתה הברורה והאֲמִינָה של המתלוננת, והתוספות הרְאָיָיתִיוֹת המאמתות וּמעבּוֹת אותה, גירסתו של הנאשם איננה אֲמִינָה ואינה משכנעת כְּלָל ועיקר. עם זאת, גם בדבריו ניתן למצוא אלמנטים המחזקים ואף מאמתים את גירסת המתלוננת.",5," לעומת גירסתה הברורה והאֲמִינָה של המתלוננת, והתוספות הרְאָיָיתִיוֹת המאמתות וּמעבּוֹת אותה, גירסתו של הנאשם איננה אֲמִינָה ואינה משכנעת כְּלָל ועיקר",tagger3,not annotated
81797,m02001201-a,"ראשית, עדותה של המתלוננת בעייתית, שכן אין זה מובן מדוע התביישה משותפתה לדירה, שמא זו תראה את הקונדום","ראשית, עדותה של המתלוננת בעייתית, שכן אין זה מובן מדוע התביישה משותפתה לדירה, שמא זו תראה את הקונדום. הסבר זה אינו סביר בהתחשב בעובדה שהמתלוננת תיארה יחסי חברות בינה לבין שותפתה, והן בהתחשב בעובדה שסיפרה לה אודות האינוס מיד עם חזרתה מתחנת המשטרה. כשנשאלה על כך בעדותה החוזרת, השיבה: ""בהתחלה התביישתי אבל החלטתי שאני אספר לה, לשותפה שלי, אחרי שחזרתי מתחנת המשטרה"" (עמ' 197, שורה 19 לפרוטוקול).",1,"ראשית, עדותה של המתלוננת בעייתית, שכן אין זה מובן מדוע התביישה משותפתה לדירה, שמא זו תראה את הקונדום",tagger3,not annotated
623219,m99000907,"המסקנה היא, שעדות המתלוננת היא מהימנה ולא רק בגלל שהיא נתמכת בעדותה של טטיאנה שפוצ'ניקוב, אלא משום שכל הופעתה בבית המשפט היתה הופעה של בחורה, שאיננה רוצה לתאר יותר ממה שקרה לה, אבל היא מתארת בדיוק את מה שהיא זוכרת","המסקנה היא, שעדות המתלוננת היא מהימנה ולא רק בגלל שהיא נתמכת בעדותה של טטיאנה שפוצ'ניקוב, אלא משום שכל הופעתה בבית המשפט היתה הופעה של בחורה, שאיננה רוצה לתאר יותר ממה שקרה לה, אבל היא מתארת בדיוק את מה שהיא זוכרת.",3,"המסקנה היא, שעדות המתלוננת היא מהימנה ולא רק בגלל שהיא נתמכת בעדותה של טטיאנה שפוצ'ניקוב, אלא משום שכל הופעתה בבית המשפט היתה הופעה של בחורה, שאיננה רוצה לתאר יותר ממה שקרה לה, אבל היא מתארת בדיוק את מה שהיא זוכרת",tagger3,not annotated
528108,ME-12-03-25945-23," גירסתה המהימנה של המתלוננת והחיזוקים לה, בעינם עומדים, ובהיעדר ממצא כטענות ההגנה, אין כדי להעלות או להוריד; באותה מידה לא נמצא פרופיל DNA של המתלוננת במוצגים שנלקחו מהחדר (למשל כיסוי כרית ומיטה – נ/8, ע' 2-3), והרי אין חולק כי הנאשם והמתלוננת ישבו על הספה והתנשקו","ב. מיד אחרי האירוע הנאשם עזב את המסיבה, ונעצר בביתו מספר שעות לאחר מכן (ת/9, ת/10; עדות הנאשם בביהמ""ש – ע' 38 לפר' מיום 31.10.12, ש' 20-22, ע' 45 לפר', שו' 19-20), ורק לאחר מכן נלקחו ממנו דגימות ולבוש ולא כשהנאשם עדיין במקום האירוע [בחווה""ד נ/8 נאמר לגבי הציפורניים, שלא התקבלה כמות DNA ראוייה להמשך הבדיקות (ע' 3, ס' 6)]. ג. גירסתה המהימנה של המתלוננת והחיזוקים לה, בעינם עומדים, ובהיעדר ממצא כטענות ההגנה, אין כדי להעלות או להוריד; באותה מידה לא נמצא פרופיל DNA של המתלוננת במוצגים שנלקחו מהחדר (למשל כיסוי כרית ומיטה – נ/8, ע' 2-3), והרי אין חולק כי הנאשם והמתלוננת ישבו על הספה והתנשקו.",5," גירסתה המהימנה של המתלוננת והחיזוקים לה, בעינם עומדים, ובהיעדר ממצא כטענות ההגנה, אין כדי להעלות או להוריד; באותה מידה לא נמצא פרופיל DNA של המתלוננת במוצגים שנלקחו מהחדר , והרי אין חולק כי הנאשם והמתלוננת ישבו על הספה והתנשקו",tagger3,not annotated
32520,m00000935-103,"00, בה חזרה המתלוננת על הגרסה המפלילה את הנאשם, קדמה לעדותה בקשת ב""כ המאשימה לאפשר לה להעיד פעם נוספת את המתלוננת, בנימוק שאם המתלוננת פנתה אליה, וביקשה לאפשר למתלוננת לשוב ולהעיד, וכן שיש בכך כדי לגרום לגילוי האמת","ה. ביחס לעדות השניה של המתלוננת בבית המשפט מיום 12.12.00, בה חזרה המתלוננת על הגרסה המפלילה את הנאשם, קדמה לעדותה בקשת ב""כ המאשימה לאפשר לה להעיד פעם נוספת את המתלוננת, בנימוק שאם המתלוננת פנתה אליה, וביקשה לאפשר למתלוננת לשוב ולהעיד, וכן שיש בכך כדי לגרום לגילוי האמת.",5,"00, בה חזרה המתלוננת על הגרסה המפלילה את הנאשם, קדמה לעדותה בקשת ב""כ המאשימה לאפשר לה להעיד פעם נוספת את המתלוננת, בנימוק שאם המתלוננת פנתה אליה, וביקשה לאפשר למתלוננת לשוב ולהעיד, וכן שיש בכך כדי לגרום לגילוי האמת",tagger3,not annotated
77678,m03001164,"שמענו את עֵדוּתָהּ הארוכה והמפורטת של המתלוננת, ויכולנו להתרשם בּאֹרַח בלתי-אמצעי מאוֹפיָיה, התנהגותה ואופן מסירת עֵדוּתָהּ, על רקע גִּילָהּ הצעיר וּמַצָּבַהּ המיוחד, וּלאורך חקירה לא-קלה","שמענו את עֵדוּתָהּ הארוכה והמפורטת של המתלוננת, ויכולנו להתרשם בּאֹרַח בלתי-אמצעי מאוֹפיָיה, התנהגותה ואופן מסירת עֵדוּתָהּ, על רקע גִּילָהּ הצעיר וּמַצָּבַהּ המיוחד, וּלאורך חקירה לא-קלה.",5,"שמענו את עֵדוּתָהּ הארוכה והמפורטת של המתלוננת, ויכולנו להתרשם בּאֹרַח בלתי-אמצעי מאוֹפיָיה, התנהגותה ואופן מסירת עֵדוּתָהּ, על רקע גִּילָהּ הצעיר וּמַצָּבַהּ המיוחד, וּלאורך חקירה לא-קלה",tagger3,not annotated
633015,s001440, ניתנת האמת להיאמר – גירסתה של המתלוננת בענין זה היא מבולבלת ולא אחידה,היא מאשרת את הנטען בכתב האישום כאילו הנאשם נשק על צווארה. ניתנת האמת להיאמר – גירסתה של המתלוננת בענין זה היא מבולבלת ולא אחידה.,1, ניתנת האמת להיאמר – גירסתה של המתלוננת בענין זה היא מבולבלת ולא אחידה,tagger3,not annotated
368231,m08000502-117,"קל וחומר, שאין לבסס הרשעה פלילית על פי עדותה הנ""ל של המתלוננת, שכן, ראינו, כי במשפט העברי הפלילי, רף הראיות הוא גבוה במיוחד","קל וחומר, שאין לבסס הרשעה פלילית על פי עדותה הנ""ל של המתלוננת, שכן, ראינו, כי במשפט העברי הפלילי, רף הראיות הוא גבוה במיוחד.",5,"קל וחומר, שאין לבסס הרשעה פלילית על פי עדותה הנ""ל של המתלוננת, שכן, ראינו, כי במשפט העברי הפלילי, רף הראיות הוא גבוה במיוחד",tagger3,not annotated
14173,m014025," כיוון שהנאשם אינו מודה במגע המיני, ואינו טוען שהדבר נעשה בהסכמת המתלוננת, המסקנה היחידה, לאור עדותה המהימנה של המתלוננת, היא שהמגע המיני היה באינוס, וכי הנאשם הוא האנס","ואכן, עתים, מבחינת ההסתברות, קל יותר להסביר הימצא טביעת אצבע על חפץ או על משטח גלוי, מהימצא החומר החשוד בתוך גוף הקורבן, למשל, כמו בעניננו, בתוך איבר מינה של המתלוננת. במקרה זה, אין הסבר אחר אלא שהנאשם החדיר את איבר מינו לאיבר מינה של המתלוננת. כיוון שהנאשם אינו מודה במגע המיני, ואינו טוען שהדבר נעשה בהסכמת המתלוננת, המסקנה היחידה, לאור עדותה המהימנה של המתלוננת, היא שהמגע המיני היה באינוס, וכי הנאשם הוא האנס.",5," כיוון שהנאשם אינו מודה במגע המיני, ואינו טוען שהדבר נעשה בהסכמת המתלוננת, המסקנה היחידה, לאור עדותה המהימנה של המתלוננת, היא שהמגע המיני היה באינוס, וכי הנאשם הוא האנס",tagger3,not annotated
626749,ME-10-01-24354-12,"(2) גרסתה של המתלוננת באשר לשאלה אם מעשי הנאשם הותירו על גופה סימנים, לא הייתה עקבית: - בעדותה מסרה המתלוננת כי הנאשם אמר לה שבכוונה אינו משאיר סימני אלימות על גופה, כדי שלא תוכל להתלונן במשטרה","(2) גרסתה של המתלוננת באשר לשאלה אם מעשי הנאשם הותירו על גופה סימנים, לא הייתה עקבית: - בעדותה מסרה המתלוננת כי הנאשם אמר לה שבכוונה אינו משאיר סימני אלימות על גופה, כדי שלא תוכל להתלונן במשטרה. כשהנאשם היה אונס אותה, הוא היה מפסק את רגליה בכוח ולפעמים היו נותרים סימנים, אך לא ""סימנים קשים"" (עמ' 38, ש' 12-10).",1," גרסתה של המתלוננת באשר לשאלה אם מעשי הנאשם הותירו על גופה סימנים, לא הייתה עקבית: - בעדותה מסרה המתלוננת כי הנאשם אמר לה שבכוונה אינו משאיר סימני אלימות על גופה, כדי שלא תוכל להתלונן במשטרה",tagger3,not annotated
755124,m07004030," טוענות הסנגוריות כי גרסתה החדשה של המתלוננת לסיבת הגעתה לדירת הנאשם, אך ממחישה את היות עדותה מופרכת וחסרת הגיון, שכן ""מדוע שהנאשם יאנוס אישה שממילא הייתה מתמסרת לו?"" -  אלא ששאלה זו אין בה כדי לערער את מהימנותה של המתלוננת כטענתן אלא היה מקום להפנותה אל הנאשם דווקא","92. טוענות הסנגוריות כי גרסתה החדשה של המתלוננת לסיבת הגעתה לדירת הנאשם, אך ממחישה את היות עדותה מופרכת וחסרת הגיון, שכן ""מדוע שהנאשם יאנוס אישה שממילא הייתה מתמסרת לו?"" -  אלא ששאלה זו אין בה כדי לערער את מהימנותה של המתלוננת כטענתן אלא היה מקום להפנותה אל הנאשם דווקא. התנהלות הנאשם הייתה סוטה, הוא שבחר להכות במתלוננת כבר ברגע היכנסה לדירה, הוא שדרש שתשתין לפיו, הוא שעמד לידה עת השתינה בשירותים, הוא שהזריק לעצמו לוריד תרופה שנועדה להילקח בכדורים, שלא עפ""י הוראות רופא (גם אם כדי להעלות את לחץ הדם) וכיוצ""ב, כפי שתיארתי כבר לעיל.",12," טוענות הסנגוריות כי גרסתה החדשה של המתלוננת לסיבת הגעתה לדירת הנאשם, אך ממחישה את היות עדותה מופרכת וחסרת הגיון, שכן ""מדוע שהנאשם יאנוס אישה שממילא הייתה מתמסרת לו?"" -  אלא ששאלה זו אין בה כדי לערער את מהימנותה של המתלוננת כטענתן אלא היה מקום להפנותה אל הנאשם דווקא",tagger3,not annotated
783388,m04001224-418," גרסתה של המתלוננת כי מכנסיה הוסרו ""בצד אחד"" בלבד, כי הסרת המכנסיים נעשתה באמצעות משיכה, כאשר היא איננה מרימה את אגן הירכיים, מתנגדת למעשי הנאשם ודוחפת אותו כל העת – כלל אינה אפשרית, אינה ברורה ותמוהה מאוד","גרסתה זו של המתלוננת הינה תמוהה ביותר. מניסיון החיים ברור, כי בלתי אפשרי להוריד מכנסיים ""בצד אחד"" כאשר הצד השני של המכנסיים נשאר ""שלם"" גם כאשר כפתורי המכנסיים פתוחים. למותר לציין, כי לא ניתן לקיים כך יחסי מין. גרסתה של המתלוננת כי מכנסיה הוסרו ""בצד אחד"" בלבד, כי הסרת המכנסיים נעשתה באמצעות משיכה, כאשר היא איננה מרימה את אגן הירכיים, מתנגדת למעשי הנאשם ודוחפת אותו כל העת – כלל אינה אפשרית, אינה ברורה ותמוהה מאוד. כך גם התעקשותה של המתלוננת על ההיגיון שבגרסתה. סבורתני, כי המתלוננת סברה שאם תעיד שמכנסיה הופשלו לחלוטין, היה הדבר מצביע על הסכמתה לכאורה, ובגרסתה ביקשה ליצור רושם כי אלו הוסרו בעל-כורחה כאשר מכנס אחד נשאר צמוד אליה, בשל התנגדותה.",1," גרסתה של המתלוננת כי מכנסיה הוסרו ""בצד אחד"" בלבד, כי הסרת המכנסיים נעשתה באמצעות משיכה, כאשר היא איננה מרימה את אגן הירכיים, מתנגדת למעשי הנאשם ודוחפת אותו כל העת – כלל אינה אפשרית, אינה ברורה ותמוהה מאוד",tagger3,not annotated
344853,m07004058,"מטבעם, מעשים כמיוחס לנאשם בכתב האישום, נעשים בדלת אמות ולא אחת ניצבת עדותה היחידה של המתלוננת למול עדות הנאשם, וכך גם במקרה דנן","מטבעם, מעשים כמיוחס לנאשם בכתב האישום, נעשים בדלת אמות ולא אחת ניצבת עדותה היחידה של המתלוננת למול עדות הנאשם, וכך גם במקרה דנן.",5,"מטבעם, מעשים כמיוחס לנאשם בכתב האישום, נעשים בדלת אמות ולא אחת ניצבת עדותה היחידה של המתלוננת למול עדות הנאשם, וכך גם במקרה דנן",tagger3,not annotated
489600,M003032,"עדות המתלוננת עקבית וברורה, ולא נמצאו סתירות בין הודעותיה במשטרה לבין עדותה","עדות המתלוננת עקבית וברורה, ולא נמצאו סתירות בין הודעותיה במשטרה לבין עדותה. המתלוננת התמודדה עם השאלות הרבות והקשות בענין הגשת התלונה וביטולה. את כיבוש תלונתה ניתן להסביר בכך שהנאשם היה האדם הקרוב אליה ביותר בבית, והוא שימש לה ""עזר כנגד"" אמה, וצידד בעמדתה בריבה עם אמה. משפגע בה, חשה כי אין לה עוד אל מי לפנות. עדותה של המתלוננת מלמדת בבירור, כי האם לא תמכה בה כלל ועיקר, לא האמינה לה, ולא סייעה לה בפתרון בעיותיה. ניתן להבין, אפוא, את חששה של המתלוננת לפנות אל אמה בצרתה. המתלוננת היתה בודדה במערכה זו ובהתמודדות עם אחת הבעיות הקשות בחייה. היא פנתה אל אמה, אך זו לא טיפלה בענין; היא פנתה אל אביה וזה שכנעה לחזור בה מן התלונה. רק אצל יניב מצאה אוזן קשבת, והוא זה שחיזק אותה ואימץ את רצונה להגיש את התלונה. לאחר החזרה מן התלונה, ניתקה כל קשר עם יניב. העובדת הסוציאלית היתה זו שחיזקה אותה ואמצה את ידיה להגיש את התלונה בפעם השניה. העובדה כי המתלוננת לא סיפרה את כל אשר אירע לה לעובדת הסוציאלית מיד בפגישות הראשונות, אין בה כדי להעיד כי תלונותיה וטענותיה אינן אמת. נערה במצבה של המתלוננת, שלא זכתה לאמון מצד משפחתה, מאבדת, בדרך כלל, אמון באנשים מבוגרים. עובר זמן, אם בכלל, עד שהיא שבה לרחוש אמון באנשים אחרים, לפתוח בפניהם את סגור לב ולספר להם על ענינים אינטימיים ופוגעים, ובעיקר על מעשים מיניים שביצע בה בן משפחה קרוב.",3,"עדות המתלוננת עקבית וברורה, ולא נמצאו סתירות בין הודעותיה במשטרה לבין עדותה",tagger3,not annotated
692744,m01000232," כמו כן, מצאתי כי גרסתה של המתלוננת לעניין האירועים איננה הגיונית ואיננה סבירה","התביעה מבססת את עיקר טיעוניה על עדותה של המתלוננת. אציין כבר עתה כי מצאתי סתירות מהותיות בעדותה. כמו כן, מצאתי כי גרסתה של המתלוננת לעניין האירועים איננה הגיונית ואיננה סבירה. יש לציין גם כי גרסתה של המתלוננת אינה מתיישבת בנקודות רבות עם גרסתה של עדת התביעה, חברתה של המתלוננת, אשר הייתה עמה בליל האירוע.",1," כמו כן, מצאתי כי גרסתה של המתלוננת לעניין האירועים איננה הגיונית ואיננה סבירה",tagger3,not annotated
508354,s00012094-286," כן מציין הסניגור כי המתלוננת לא אמרה בעדותה בביהמ""ש דבר בעניין צביטה בלחי ועל כן, לדעת הסניגור, אין להשתית הרשעה בהסתמך על עדותה היחידה של המתלוננת","בסיכומיו מעלה בא כוח הנאשם, עו""ד שובר, טענות רבות כנגד אמינות גרסתה של המתלוננת. עיקר הטיעון נסב על כך שהמתלוננת שינתה חליפות את גרסתה בדבר מאפייני התנהגותו של הנאשם כלפיה, בהזדמנויות השונות שבהן נתבקשה לפרט בדבר טיב התנהגותו, הן בהודעתה במשטרה (נ/1) בעדותה בביהמ""ש ובמהלך העימות (ת/2) והן בפני אחרים, והם, מנהל ביה""ס ומנהלת כוח האדם, ע""ת 5, חני שני, ועל כן גרסתה בכללותה אינה ראויה כלל לאמון. הסניגור מוצא באמירות משתנות אלו  משום סתירות מהותיות היורדות לשורש העניין ומאיינות מגרסת המתלוננת. כן מצביע הסניגור על כך כי בחקירתה הנגדית בביהמ""ש עלו מפי המתלוננת אמירות לפיהן, באירועים קודמים, מלבד האירוע האחרון, שבו נגע בשפתיו בלחייה, לא הצליח הנאשם בסופו של דבר לפגוש בשפתיו בשפתיה, בעוד שבהודעתה במשטרה  דיברה המתלוננת  על שתי נשיקות מצד הנאשם, בניגוד לרצונה, לרבות, צביטה בלחייה. עוד נטען כי באוזני חני שני ומנהל ביה""ס העלתה המתלוננת גרסה שונה ולפיה הנאשם אך מנסה לחבקה ולנשקה על שפתיה (בפני חני שני) ובפני מנהל ביה""ס טענה כי הנאשם ""ניסה להתעסק איתה"". כן נטען כי המתלוננת מסרה גרסה כוזבת בכל הנוגע להטרדות שסופרו לה, כביכול, על ידי מנהל ביה""ס (ע""ת 3) שהיו כלפי מורות אחרות ובעניין זה סותרת עדותו של ע""ת 3, יצחק מרכוס, שהובא כעד מטעם התביעה, את גרסת המתלוננת. עוד מצביע הסניגור על כך שבחקירתה הנגדית ידעה המתלוננת לומר דברים והיפוכם, לפיהם הנאשם נשק לשפתיה ולא נשק לשפתיה, לאמור:  ""אני אומרת שהוא נגע בשפתיים שלו בשפתיים שלי, הצלחתי ללכת אחורנית שלא ינשק אותי לפי מה שזכור לי הוא הצליח לנגוע בשפתיים שלו בשפתיים שלי, הוא ניסה כמה פעמים לחבק ולנשק אותי והצלחתי לנשק אותו בפועל הוא לא נגע בשפתיים... בשפתיים שלי הוא לא הצליח לגעת מעולם"". כן מציין הסניגור כי המתלוננת לא אמרה בעדותה בביהמ""ש דבר בעניין צביטה בלחי ועל כן, לדעת הסניגור, אין להשתית הרשעה בהסתמך על עדותה היחידה של המתלוננת.",5," כן מציין הסניגור כי המתלוננת לא אמרה בעדותה בביהמ""ש דבר בעניין צביטה בלחי ועל כן, לדעת הסניגור, אין להשתית הרשעה בהסתמך על עדותה היחידה של המתלוננת",tagger3,not annotated
768627,s993897," אמנם, הוא ממשיך ואומר שהחוקרת לא קבעה שעדות הילדה באירוע הים לא מהימנה, ולכן ניתן להרשיעה","13. כיוון שלדעת החוקרת אין מספיק  מדדים לקבוע שדברי הילדה מהימנים ביחס לאירוע הים (ראה עמ' 20 שורות 25-28 לפרוטוקול מיום 28/4/03), הרי שלא הונחה אבן היסוד הראשונה הנחוצה להרשעת הנאשם, בא כוח המאשימה בהגינותו מאשר שאין די ראיות לגבי אישום הים (עמ' 70-71 לפרוטוקול מיום  25/6/03). אמנם, הוא ממשיך ואומר שהחוקרת לא קבעה שעדות הילדה באירוע הים לא מהימנה, ולכן ניתן להרשיעה. אני דוחה את הטענה וקובע שמכיוון שהחוקרת קבעה שאינה יכולה לקבוע באופן חיובי שהעדות מהימנה בנושא זה אז אין מקום לקבלה. אדגיש, שבכל העדויות אין עדות אחת לפיה  נראה  הנאשם מבצע בילדה את המיוחס לו, אזי  לא מתקיים בסיס להרשעת הנאשם באישום  1 לכתב האישום, ואני מזכה אותו.ב",7," אמנם, הוא ממשיך ואומר שהחוקרת לא קבעה שעדות הילדה באירוע הים לא מהימנה, ולכן ניתן להרשיעה",tagger3,not annotated
304783,ME-08-1157-524,"להבדיל מהגרסה הראשונה במשטרה, הגרסה השניה של המתלוננת הפלילה את הנאשם במיוחס לו","להבדיל מהגרסה הראשונה במשטרה, הגרסה השניה של המתלוננת הפלילה את הנאשם במיוחס לו. המתלוננת העידה בבית המשפט, לגבי הגרסה השנייה שהיא גרסה שיקרית, וכן שאמרה במשטרה שהיא לא רוצה שזו תיוודע לנאשם והשוטרות אמרו לה שלא תדאג, כי זה לא יגיע לבית המשפט, ואחר כך אמרו שזה יימסר רק לשופט. לטענתה, היא סיפרה לחברתה קרין שבחקירתה במשטרה היא אמרה דברים לא נכונים.",12,"להבדיל מהגרסה הראשונה במשטרה, הגרסה השניה של המתלוננת הפלילה את הנאשם במיוחס לו",tagger3,not annotated
692872,m01000232, גרסה זו של המתלוננת איננה סבירה ואינה מהימנה,"המתלוננת טענה בעדותה כי כאשר יצאה מהשירותים כמעט ולא היו בפאב אנשים וזאת למרות שמדובר בשעה 12.00-01.00 בלילה, שעת השיא בפאבים. משנשאלה המתלוננת האם היה שם מישהו כלל, מאבטח, ברמן או כל אדם אחר, השיבה כי אינה יודעת ואיננה זוכרת (עמ' 271 לפרוטוקול ש' 22 ואילך). גרסה זו של המתלוננת איננה סבירה ואינה מהימנה. לא ייתכן כי לא היה איש נוכח בפאב באותה שעה, למשל, ברמן, מאבטח, בעלי הפאב וכדומה, אליהם יכלה לפנות ולבקש כי יסייעו לה מאחר ונאנסה. הגרסה גם סותרת את עדותה בענין האירוע בשירותים. מחד היא טוענת שאנשים דפקו על דלת השירותים כששמעו את צעקותיה. בהמשך היא טוענת שבגלל ריבוי הקהל והרעש לא שמעו את צעקותיה, ובהמשך היא אינה זוכרת אם היו אנשים בפאב כאשר פתחה את דלת השירותים. סתירות אלו אינן מתישבות ומערערות את גרסתה.",1, גרסה זו של המתלוננת איננה סבירה ואינה מהימנה,tagger3,not annotated
155772,ME-13-10-20400-22,בית המשפט הרשיע את הנאשם ופסק כלהלן: עדות המתלוננת שהובאה באמצעות חוקרת הילדים מהימנה,"בית המשפט הרשיע את הנאשם ופסק כלהלן: עדות המתלוננת שהובאה באמצעות חוקרת הילדים מהימנה. מקום שחוקר ילדים אסר להעיד קטין, תוצג חקירת הקטין כראיה במקום עדותו אך לא תשמש בסיס להרשעה, אלא אם יעמוד לצידה סיוע.",3,בית המשפט הרשיע את הנאשם ופסק כלהלן: עדות המתלוננת שהובאה באמצעות חוקרת הילדים מהימנה,tagger3,not annotated
340104,ME-12-10-49947-393,עדות המתלונן עדותו של המתלונן הייתה עקבית ומפורטת,"עדות המתלונן עדותו של המתלונן הייתה עקבית ומפורטת. המתלונן תאר את השתלשלות האירוע בשטף, בביטחון ובפירוט רב שכלל הערכות זמנים, מרחקים, מיקום של הנוכחים בכל שלב באירוע וכן- מחשבותיו והרגשותיו בכל שלב. המתלונן סיפר פרטים רבים כגון הסיבה שהגיע למקווה בשבת, הברזים שפתח והחיפוש אחר מים חמים, השיחה הקצרה עם הנאשם, מספר הטבילות, מידות ומבנה המקווה, היכן עמד בכל שלב והיכן עמד הנאשם, מחשבותיו בעת שהנאשם חסם את היציאה, השפשוף שהרגיש באיבר מינו, ולאחר מכן הבריחה והדברים שאמר לו הנאשם. המתלונן היה עקבי מאד, הוא חזר על הפרטים הללו הן בחקירה הראשית והן בחקירה הנגדית ולא סתר עצמו כלל (פרוטוקול דיון מיום 26.12.2012, עמודים 5-7, 13-14).",3,עדות המתלונן עדותו של המתלונן הייתה עקבית ומפורטת,tagger3,not annotated
115676,ME-11-07-21438-1,מהימנות עדות המתלוננת ועדויות י,מהימנות עדות המתלוננת ועדויות י. ור.,7,מהימנות עדות המתלוננת ועדויות י,tagger3,not annotated
9670,SH-10-11-34300-792," לכך מתווסף החשש כי עדותה הראשונית של המתלוננת אינה נקייה מזיהומים שונים זאת ניתן ללמוד מכך שהמתלוננת נמצאה על ידי אחותה בביתו של הנאשם, וככל הנראה עקב צעקותיה של אחותה, למדה המתלוננת מיד כי מה שארע הינו פסול ואסור ובעקבות הצעקות של אחותה על הנאשם בחרה לספר כי הנאשם הוא זה שפגע בה","חוסר יכולתה של המתלוננת לזכור או להבחין בין דברים שקלטה בחושיה בזמן אמת לבין דברים שקלטה בשלב מאוחר יותר וככל הנראה הוסיפה אותם לאותו סל של זיכרונות מעוררת קושי בקבלת עדותה של המתלוננת. לכך מתווסף החשש כי עדותה הראשונית של המתלוננת אינה נקייה מזיהומים שונים זאת ניתן ללמוד מכך שהמתלוננת נמצאה על ידי אחותה בביתו של הנאשם, וככל הנראה עקב צעקותיה של אחותה, למדה המתלוננת מיד כי מה שארע הינו פסול ואסור ובעקבות הצעקות של אחותה על הנאשם בחרה לספר כי הנאשם הוא זה שפגע בה. שנית במהלך עדותה המתלוננת השתמשה במושגים שנראה כאילו ""הושתלו"" בגרסתה ולאו דווקא באופן מכוון, כדוגמת הביטוי ""טיפות נמשכות"" שנתן לה הנאשם. שלישית חלוף הזמן מקרות האירוע יכול לגרום גם לאדם ללא לקות קוגניטיבית לשכוח פרטים לא כל שכן לאדם עם פיגור שכלי קל כשל המתלוננת, על אף האמור מר הרן העיד כי בפגישה האחרונה עם המתלוננת כשבועיים לפני עדותה בבית המשפט, התרשם כי המתלוננת זוכרת הכל ""היא חזרה על אותם הדברים שסיפרה לפני ארבע שנים בסמוך לאירוע"" (ר' עמ' 15 שו' 29-31). דבר זה לא רק שאינו מעורר אמון אלא אף מעורר חשד כיצד המתלוננת זוכרת את האירוע לפרטי פרטים ארבע שנים לאחריו, בעוד שזמן קצר אחרי האירוע מסרה גרסאות שונות לחלוטין ולא זכרה את גרסתה הראשונית לאירוע. ניתן להסביר עניין זה בכך שהמתלוננת חזרה על הסיפור הזה פעמים רבות במהלך השנים עד כי יודעת לספר אותו כאילו אכן קרה לה.",5," לכך מתווסף החשש כי עדותה הראשונית של המתלוננת אינה נקייה מזיהומים שונים זאת ניתן ללמוד מכך שהמתלוננת נמצאה על ידי אחותה בביתו של הנאשם, וככל הנראה עקב צעקותיה של אחותה, למדה המתלוננת מיד כי מה שארע הינו פסול ואסור ובעקבות הצעקות של אחותה על הנאשם בחרה לספר כי הנאשם הוא זה שפגע בה",tagger3,not annotated
476690,ME-09-12-5569-3,"הגרסה המאוחרת של המתלונן, לפיה סיפר ל- נ' על המעשים עוד בבית המעצר, והשביע אותו שלא לגלות ועתה, לאחר שנזכר בכך שיחרר את נ' משבועתו, אינה אמינה, הן לאחר כבישתה והן לאור הכחשתה על ידי נ', ואי תמיכתה על ידי י' שהיה נוכח בכל עת ש- נ' היה עם המתלונן","הגרסה המאוחרת של המתלונן, לפיה סיפר ל- נ' על המעשים עוד בבית המעצר, והשביע אותו שלא לגלות ועתה, לאחר שנזכר בכך שיחרר את נ' משבועתו, אינה אמינה, הן לאחר כבישתה והן לאור הכחשתה על ידי נ', ואי תמיכתה על ידי י' שהיה נוכח בכל עת ש- נ' היה עם המתלונן.",1,"הגרסה המאוחרת של המתלונן, לפיה סיפר ל- נ' על המעשים עוד בבית המעצר, והשביע אותו שלא לגלות ועתה, לאחר שנזכר בכך שיחרר את נ' משבועתו, אינה אמינה, הן לאחר כבישתה והן לאור הכחשתה על ידי נ', ואי תמיכתה על ידי י' שהיה נוכח בכל עת ש- נ' היה עם המתלונן",tagger3,not annotated
