sentence_id,title,origin_sentence,paragraph_text,query number,clean_sentence,tagger,status,label
799784,ME-08-1002-864," ראשית, תמוה בעיני, מדוע היה על המתלוננת, עת מבוצעים בה לכאורה מעשים מיניים בניגוד להסכמתה, וכשהיא עושה כל שלאל ידה בכדי להפסיקם, לציין בפני מבצע המעשים כי היא ""חרמנית""?! שנית, גרסה זו של המתלוננת אינה אחידה","ג. כאמור, במסגרת אותו האקט (מין אוראלי לגרסתו הנאשם, נשיקה על איבר מינה לגרסת המתלוננת) העיד הנאשם, כי המתלוננת אמרה לו שהיא ""חרמנית"". בחקירתה הנגדית אישרה המתלוננת, כי אמרה לנאשם שהיא חרמנית אלא שלטענתה המשך המשפט היה ""ואני שיכורה ואני עדיין אומרת לך לא, אתה תתחרט על זה."" (עמ' 23 ש' 26 לפרוט'). ראשית, תמוה בעיני, מדוע היה על המתלוננת, עת מבוצעים בה לכאורה מעשים מיניים בניגוד להסכמתה, וכשהיא עושה כל שלאל ידה בכדי להפסיקם, לציין בפני מבצע המעשים כי היא ""חרמנית""?! שנית, גרסה זו של המתלוננת אינה אחידה. כשהטיח בה הנאשם, במסגרת העימות שנערך ביניהם במשטרה, כי אמרה לו שהיא ""חרמנית"", לא טענה המתלוננת, כי אמרה לו ""לא"" או כי הוא יתחרט על מעשיו אלא השיבה לו "" אמרתי לך אני חרמנית, ואתה מנצל אותי, ואתה יודע מה אתה עושה, ואני שיכורה, ואתה מודע לכך שאני שיכורה"" (דו""ח עימות מוצג ת/1 עמ' 12). זאת ועוד, במקום אחר בחקירתה הנגדית (עמ' 38 לפרוט', ש' 5-11), הכחישה המתלוננת, חזור והכחש, שאמרה לו שהיא חרמנית, וזאת בניסיון לתת הסבר למה שקרה ביניהם.",1," ראשית, תמוה בעיני, מדוע היה על המתלוננת, עת מבוצעים בה לכאורה מעשים מיניים בניגוד להסכמתה, וכשהיא עושה כל שלאל ידה בכדי להפסיקם, לציין בפני מבצע המעשים כי היא ""חרמנית""?! שנית, גרסה זו של המתלוננת אינה אחידה",tagger1,not annotated,
303688,s04004944-197, לא די בכך שעדות המתלוננת תהיה סבירה יותר מזו של הנאשם,"זאת ועוד. לא די בכך שעדות המתלוננת תהיה סבירה יותר מזו של הנאשם. על עדותה לשכנע מעל לכל ספק סביר, כי העבירה אכן נעברה.",3, לא די בכך שעדות המתלוננת תהיה סבירה יותר מזו של הנאשם,tagger1,not annotated,
330379,ME-09-12-23471-1,"10: ""את דרישת הסיוע החליפה בשנת 1982 דרישת ההנמקה, ובית המשפט רשאי לבסס הרשעתו לפי סעיף 54א(ב) ל, על עדות יחידה של נפגע עבירת מין, ובלבד שינמק את החלטתו","עדות יחידה-המסגרת הנורמטיבית בנושא עדות יחידה של מתלוננת בעבירות מין אפנה לפסק דינו של כב' הש' רובינשטיין מיום 22.4.10: ""את דרישת הסיוע החליפה בשנת 1982 דרישת ההנמקה, ובית המשפט רשאי לבסס הרשעתו לפי סעיף 54א(ב) ל, על עדות יחידה של נפגע עבירת מין, ובלבד שינמק את החלטתו. היקפה הראוי של ההנמקה הנדרשת, נבחן לפי נסיבותיו של כל מקרה ובהתאם לעוצמת העדות העיקרית.. ככלל די במתן אמון מלא בגירסת הקרבן על מנת למלא אחר חובה זו ( פלוני נ' מדינת ישראל (לא פורסם))"",  פלוני נגד מדינת ישראל.",5,"10: ""את דרישת הסיוע החליפה בשנת 1982 דרישת ההנמקה, ובית המשפט רשאי לבסס הרשעתו לפי סעיף 54א ל, על עדות יחידה של נפגע עבירת מין, ובלבד שינמק את החלטתו",tagger1,not annotated,
504406,M-NoPub-ZB-8-231-L,3יש ליתן אמון בעדות המתלוננת שהינה כנה ומשכנעת וכן יש להתחשב בתלונתה המיידית המעידה אף היא על מהימנות דבריה,.3יש ליתן אמון בעדות המתלוננת שהינה כנה ומשכנעת וכן יש להתחשב בתלונתה המיידית המעידה אף היא על מהימנות דבריה.,6,3יש ליתן אמון בעדות המתלוננת שהינה כנה ומשכנעת וכן יש להתחשב בתלונתה המיידית המעידה אף היא על מהימנות דבריה,tagger1,not annotated,
148286,m07004059,"למקרא עובדות המעשה כפי שעלו מעדותו המצמררת של המתלונן בפנינו, דומה כי מיותר להכביר מילים על חומרת המעשים ועל שאט הנפש שהם מעוררים בקרב שומעיהם","למקרא עובדות המעשה כפי שעלו מעדותו המצמררת של המתלונן בפנינו, דומה כי מיותר להכביר מילים על חומרת המעשים ועל שאט הנפש שהם מעוררים בקרב שומעיהם.",5,"למקרא עובדות המעשה כפי שעלו מעדותו המצמררת של המתלונן בפנינו, דומה כי מיותר להכביר מילים על חומרת המעשים ועל שאט הנפש שהם מעוררים בקרב שומעיהם",tagger1,not annotated,
684367,ME-09-1035-104," אולם, אין אפשרות להתעלם מהעובדה שגרסת המתלוננת, שהייתה מאופקת, כאובה וסדורה – עשתה רושם אמין ומהימן ביותר ולא נסתרה במאומה","ניסיונו של הנאשם להרחיק עצמו מהמעשים המיוחסים לו כלפי ג.ט - נערה צעירה שראתה בו דוד ממש - ברור ומובן. אולם, אין אפשרות להתעלם מהעובדה שגרסת המתלוננת, שהייתה מאופקת, כאובה וסדורה – עשתה רושם אמין ומהימן ביותר ולא נסתרה במאומה.",6," אולם, אין אפשרות להתעלם מהעובדה שגרסת המתלוננת, שהייתה מאופקת, כאובה וסדורה – עשתה רושם אמין ומהימן ביותר ולא נסתרה במאומה",tagger1,not annotated,
305057,ME-08-1157-524,"מכל מקום, וזה החשוב, מצפייה בחקירה המתועדת אין לי ספק, כי גרסתה המפלילה של המתלוננת כפי שנמסרה משקפת בצורה נכונה את מה שארע במציאות בינה לבין הנאשם","מכל מקום, וזה החשוב, מצפייה בחקירה המתועדת אין לי ספק, כי גרסתה המפלילה של המתלוננת כפי שנמסרה משקפת בצורה נכונה את מה שארע במציאות בינה לבין הנאשם.",5,"מכל מקום, וזה החשוב, מצפייה בחקירה המתועדת אין לי ספק, כי גרסתה המפלילה של המתלוננת כפי שנמסרה משקפת בצורה נכונה את מה שארע במציאות בינה לבין הנאשם",tagger1,not annotated,
832146,ME-09-06-20584-1,"אני קובע כי עדותה של המתלוננת אמינה, היא חוותה ארועים קשים של אינוס ומעשי סדום, עדותה נתמכת בסימני חדירה, הימצאות תאי זרע  על גופה ובמצבה הנפשי הקשה","אני קובע כי עדותה של המתלוננת אמינה, היא חוותה ארועים קשים של אינוס ומעשי סדום, עדותה נתמכת בסימני חדירה, הימצאות תאי זרע  על גופה ובמצבה הנפשי הקשה.",1,"אני קובע כי עדותה של המתלוננת אמינה, היא חוותה ארועים קשים של אינוס ומעשי סדום, עדותה נתמכת בסימני חדירה, הימצאות תאי זרע  על גופה ובמצבה הנפשי הקשה",tagger1,not annotated,
150281,s021784a,"עדויותיהן הישירות של המתלוננות אין בהן כדי לספק תשובה חיובית לכך,הן לא מסרו ולא סיפרו כי מעשיו של הנאשם נעשו לשם גירוי או סיפוק מיניים או שהם הרגישו והתרשמו שכך היו כוונותיו של הנאשם, כנראה הדבר נובע עקב גילן הרך יחסית","עדויותיהן הישירות של המתלוננות אין בהן כדי לספק תשובה חיובית לכך,הן לא מסרו ולא סיפרו כי מעשיו של הנאשם נעשו לשם גירוי או סיפוק מיניים או שהם הרגישו והתרשמו שכך היו כוונותיו של הנאשם, כנראה הדבר נובע עקב גילן הרך יחסית.",5,"עדויותיהן הישירות של המתלוננות אין בהן כדי לספק תשובה חיובית לכך,הן לא מסרו ולא סיפרו כי מעשיו של הנאשם נעשו לשם גירוי או סיפוק מיניים או שהם הרגישו והתרשמו שכך היו כוונותיו של הנאשם, כנראה הדבר נובע עקב גילן הרך יחסית",tagger1,not annotated,
157730,SH-18-07-50635-476, ראיות המחזקות את עדותה המהימנה של המתלוננת עדות המתלוננת מחוזקת בתיעוד הצילומי והאחר של חבלותיה; בעדותה של אימה ובהודיית הנאשם כי שבר את מכשיר הפלאפון שלה,"4.2. ראיות המחזקות את עדותה המהימנה של המתלוננת עדות המתלוננת מחוזקת בתיעוד הצילומי והאחר של חבלותיה; בעדותה של אימה ובהודיית הנאשם כי שבר את מכשיר הפלאפון שלה. נתתי דעתי לנתונים בעדות האם שאינם מתיישבים עד תום עם גרסת המתלוננת, כגון הכאה עם גרזן, בלבול בלוחות הזמנים והגעת המתלוננת לבית חולים, לכאורה, לגרסת האם, בניגוד לגרסת ביתה. המדובר בסתירות שאינן בעלות משקל שיש בו כדי לקעקע את ליבת עדותה של האם, בשים לב למכלול הראיות הנוספות, כמתואר לעיל ולהלן.",5, ראיות המחזקות את עדותה המהימנה של המתלוננת עדות המתלוננת מחוזקת בתיעוד הצילומי והאחר של חבלותיה; בעדותה של אימה ובהודיית הנאשם כי שבר את מכשיר הפלאפון שלה,tagger1,not annotated,
431497,m05002049,עדות המתלונן היתה עקבית להודעות הקודמות שלו במשטרה,"עדות המתלונן היתה עקבית להודעות הקודמות שלו במשטרה. אמנם בחקירתו במשטרה אמר המתלונן שהוא ברח מהמקום ואילו בעדותו בפנינו הוא אמר שהנאשם עזב את המקום לפניו, אך בענין זה לא היתה כל מחלוקת בין הנאשם למתלונן בעדויותיהם בבית המשפט, ומכל מקום אין מדובר בסתירה שהיא מהותית.",3,עדות המתלונן היתה עקבית להודעות הקודמות שלו במשטרה,tagger1,not annotated,
860112,SH-08-6572-821," לאור העדות המהימנה של המתלוננת שנתמכה בראיות אחרות לעומת העדות הבלתי מהימנה של הנאשם, אני מאמץ את גרסת המתלוננת ביחס לאירועים נשוא כתב האישום במלואה","סוף דבר 36. לאור העדות המהימנה של המתלוננת שנתמכה בראיות אחרות לעומת העדות הבלתי מהימנה של הנאשם, אני מאמץ את גרסת המתלוננת ביחס לאירועים נשוא כתב האישום במלואה.",5," לאור העדות המהימנה של המתלוננת שנתמכה בראיות אחרות לעומת העדות הבלתי מהימנה של הנאשם, אני מאמץ את גרסת המתלוננת ביחס לאירועים נשוא כתב האישום במלואה",tagger1,not annotated,
335929,ME-09-09-9012-283,  עדותה של המתלוננת לגבי  נאשם 2 איננה עקבית,3.  עדותה של המתלוננת לגבי  נאשם 2 איננה עקבית. היא חזרה בעדותה בבית  המשפט מהאמור בהודעתה לגבי האירוע נושא סעיף 7 לכתב האישום.,1,  עדותה של המתלוננת לגבי  נאשם 2 איננה עקבית,tagger1,not annotated,
193079,m97000938,"לגרסה זאת שהמתלוננת העלילה על הנאשם עלילת כזב עקב אמירתו שיעזוב את כנרת, אין כל תימוכין בחומר הראיות, פרט לעדויות המאוחרות של המתלוננת והנאשם בבית המשפט, שאינן נראות לי סבירות ומהימנות, והן נועדו כאמור לנסות לחלץ את הנאשם מהרשעה ומענישה","לגרסה זאת שהמתלוננת העלילה על הנאשם עלילת כזב עקב אמירתו שיעזוב את כנרת, אין כל תימוכין בחומר הראיות, פרט לעדויות המאוחרות של המתלוננת והנאשם בבית המשפט, שאינן נראות לי סבירות ומהימנות, והן נועדו כאמור לנסות לחלץ את הנאשם מהרשעה ומענישה.",5,"לגרסה זאת שהמתלוננת העלילה על הנאשם עלילת כזב עקב אמירתו שיעזוב את כנרת, אין כל תימוכין בחומר הראיות, פרט לעדויות המאוחרות של המתלוננת והנאשם בבית המשפט, שאינן נראות לי סבירות ומהימנות, והן נועדו כאמור לנסות לחלץ את הנאשם מהרשעה ומענישה",tagger1,not annotated,
196251,SH-11-04-25817-156, עדות המתלוננת הייתה נקייה מסימני רצון לפגוע בנאשם או לנקום בו,57. עדות המתלוננת הייתה נקייה מסימני רצון לפגוע בנאשם או לנקום בו. דרך התיאור של האירוע כפי שמסרה המתלוננת לא מאפיינת התנהגות של מתלוננת שמטרתה להעליל על נאשם עלילות שווא.,3, עדות המתלוננת הייתה נקייה מסימני רצון לפגוע בנאשם או לנקום בו,tagger1,not annotated,
34309,m04001134,"כאמור, עדותה של המתלוננת ר","כאמור, עדותה של המתלוננת ר.ג. היתה מהימנה וסדורה. זאת, בניגוד מוחלט לרושם שהותירה עלי עדותו של הנאשם. אינני מתקשה להכריע, אם-כן, על סמך דבריה כלשונם.",1,"כאמור, עדותה של המתלוננת ר",tagger1,not annotated,
400017,m04001160-501," ככלל, הכילה עדותה של המתלוננת תיאורים מפורטים של ההתרחשות, לצד התבטאויות ספונטניות, אשר נגעו במידה רבה לתחושותיה בזמן האירוע שעברה, וביחס אליו","התרשמתי, כי העדה מסרה עדות אמת בפנינו וניתן היה לחוש בקושי שהיה לה לעמוד בפנינו ולחוות מחדש את הטראומה שעברה. לא רק שעדותה נתמכת ומחוזקת בראיות נוספות, שחלק מהן הן ברמה של ראיית סיוע, אלא שגם ניכרו אותות אמת בעדותה.  ניכר היה, כי המתלוננת לא ניסתה להשחיר את פני הנאשם,  והשתדלה לתאר את ההתרחשויות השונות שאירעו כהווייתן. כך למשל, סיפרה כי הנאשם לא הגיע לסיפוקו, בעת שיכולה היתה לשוות לאירוע ממד יותר חמור ואלים, ולבדות מליבה כי הנאשם הגיע לסיפוקו (עמ' 19 לפרוטוקול). בנוסף, לא הצניעה המתלוננת את ""חלקה"" בהשתלשלות האירועים, בהכירה באחריותה על עצם יוזמת המפגש עם הנאשם בערב האירוע. ככלל, הכילה עדותה של המתלוננת תיאורים מפורטים של ההתרחשות, לצד התבטאויות ספונטניות, אשר נגעו במידה רבה לתחושותיה בזמן האירוע שעברה, וביחס אליו. היא לא הכחישה פן חיובי בהתנהגותו כלפיה בעבר, כמו מתן עזרה בכסף, שעה שהייתה במצוקה (עמ' 50 לפרוטוקול).",9," ככלל, הכילה עדותה של המתלוננת תיאורים מפורטים של ההתרחשות, לצד התבטאויות ספונטניות, אשר נגעו במידה רבה לתחושותיה בזמן האירוע שעברה, וביחס אליו",tagger1,not annotated,
570891,ME-12-11-37527-22,"לשיטתו, גרסת המתלוננת שקרית ועדותה, לטענתו, בלתי אמינה, בנסיבות בהן ראיות שהובאו, סתרו אותה","לשיטתו, גרסת המתלוננת שקרית ועדותה, לטענתו, בלתי אמינה, בנסיבות בהן ראיות שהובאו, סתרו אותה. לדבריו, המתלוננת מבקשת לנקום בו על שלא החליט לשאת אותה לאישה, ועל כן גם מוכנה להעליל עליו דברי שקר.",7,"לשיטתו, גרסת המתלוננת שקרית ועדותה, לטענתו, בלתי אמינה, בנסיבות בהן ראיות שהובאו, סתרו אותה",tagger1,not annotated,
369101,SH-13-02-47-54,"מטעמים עליהם עמדתי לעיל, קבעתי כי המתלוננת הינה עדה אמינה","מטעמים עליהם עמדתי לעיל, קבעתי כי המתלוננת הינה עדה אמינה. לא מצאתי בסיס ממשי לחשוד כי המתלוננת זיהתה את הנאשם במסדר זיהוי התמונות עקב כך ששמעה את מספרו הסידורי בעת שהמתינה במסדרון, או כי זיהתה את הנאשם עקב השפעה או עזרה כלשהיא מצד מי מהשוטרים. אף לגבי השוטרים סידיס ושנהב לא מצאתי בסיס סביר לחשד מפני התנהלות בלתי כשרה שתכליתה להשפיע על המתלוננת. זאת ועוד; על-אף ניסיונות הסנגור לטעון אחרת, אני מוצאת כאמינה את עדות המתלוננת לפיה בשום שלב לא ראתה או נתקלה בנאשם בתחנת המשטרה טרם עריכת מסדר זיהוי התמונות (עמ' 17 ש' 6-16; עמ' 24 ש' 27; עמ' 25 ש' 3, 10, 15 לפרוטוקול). בכל העניינים האלה, אני סבורה כי אין בטענות הסנגור יותר מאשר העלאת ספקולציות חסרות בסיס ממשי.",15,"מטעמים עליהם עמדתי לעיל, קבעתי כי המתלוננת הינה עדה אמינה",tagger1,not annotated,
65052,SH-12-09-49889-43,"לאור מכלול הנתונים שפורטו לעיל, והגם שבית המשפט מוסמך לקבוע ממצאים על סמך עדות יחידה של המתלוננת, כאמור, ולמרות שהגרסא שמסרה המתלוננת הייתה עקבית ורציפה, מצאתי לנכון בנסיבות העניין לקבוע ממצאים מרשיעים בהסתמך על עדות המתלוננת רק באותם נושאים והיבטים שיש לעדות תמיכה וחיזוק, יהיו דרגתו, אופיו ומקורו של החיזוק אשר יהיו","לאור מכלול הנתונים שפורטו לעיל, והגם שבית המשפט מוסמך לקבוע ממצאים על סמך עדות יחידה של המתלוננת, כאמור, ולמרות שהגרסא שמסרה המתלוננת הייתה עקבית ורציפה, מצאתי לנכון בנסיבות העניין לקבוע ממצאים מרשיעים בהסתמך על עדות המתלוננת רק באותם נושאים והיבטים שיש לעדות תמיכה וחיזוק, יהיו דרגתו, אופיו ומקורו של החיזוק אשר יהיו.",5,"לאור מכלול הנתונים שפורטו לעיל, והגם שבית המשפט מוסמך לקבוע ממצאים על סמך עדות יחידה של המתלוננת, כאמור, ולמרות שהגרסא שמסרה המתלוננת הייתה עקבית ורציפה, מצאתי לנכון בנסיבות העניין לקבוע ממצאים מרשיעים בהסתמך על עדות המתלוננת רק באותם נושאים והיבטים שיש לעדות תמיכה וחיזוק, יהיו דרגתו, אופיו ומקורו של החיזוק אשר יהיו",tagger1,not annotated,
417182,m06003016,"עדותה המפלילה של המתלוננת – סדורה במהותה, נמסרה ללא פניות, הגיונית, קוהרנטית בתיאור האירועים על-פי סדרם מתחילתם ועד סופם, תוך שילוב בקונטקסט של מקום, אנשים והתרחשויות וברצף של זמן","עדותה המפלילה של המתלוננת – סדורה במהותה, נמסרה ללא פניות, הגיונית, קוהרנטית בתיאור האירועים על-פי סדרם מתחילתם ועד סופם, תוך שילוב בקונטקסט של מקום, אנשים והתרחשויות וברצף של זמן. תיאורי המתלוננת כללו תיאור אינטראקציות בינה לבין הנאשם, תוך התייחסות לרגשות, להבנות ולמחשבותיה באופן אותנטי וספונטני.",12,"עדותה המפלילה של המתלוננת – סדורה במהותה, נמסרה ללא פניות, הגיונית, קוהרנטית בתיאור האירועים על-פי סדרם מתחילתם ועד סופם, תוך שילוב בקונטקסט של מקום, אנשים והתרחשויות וברצף של זמן",tagger1,not annotated,
116304,m06008002-372,"עדותה של מתלוננת 1, הותירה רושם בעייתי במבחן ההתרשמות הכללית","עדותה של מתלוננת 1, הותירה רושם בעייתי במבחן ההתרשמות הכללית. על פי התרשמותי, לעדה נטייה לומר לשומע את מה שהוא מבקש לשמוע, לעתים גם במחיר סטייה מהאמת שאינה נר לרגליה. יש ושביב של עובדה מתערבב בשלל אמירות ללא בסיס במציאות, תוך שהוא מועצם למימדים לא ריאליים. למתלוננת זו, לא הייתה בעיה להיישיר מבט לעיני בית המשפט, גם כשברור היה שהמשפט שאמרה רחוק מהאמת.",9,"עדותה של מתלוננת 1, הותירה רושם בעייתי במבחן ההתרשמות הכללית",tagger1,not annotated,
87866,s04009041-538,"בנושא זה, דהיינו הגיל שבו קיימה יחסי מין מלאים עם הנאשם, הייתה המתלוננת עקבית למן ההודעה הראשונה שמסרה במרחב ירקון","בנושא זה, דהיינו הגיל שבו קיימה יחסי מין מלאים עם הנאשם, הייתה המתלוננת עקבית למן ההודעה הראשונה שמסרה במרחב ירקון. כבר שם היא אמרה, כי לראשונה קיימה יחסי מין מלאים עם הנאשם בהיותה בת 14 או 14.5.",16,"בנושא זה, דהיינו הגיל שבו קיימה יחסי מין מלאים עם הנאשם, הייתה המתלוננת עקבית למן ההודעה הראשונה שמסרה במרחב ירקון",tagger1,not annotated,
367486,m08000502-117, עדותה של המתלוננת בבית-המשפט הייתה כללית ולא מפורטת,"עדות המתלוננת בבית המשפט 21. עדותה של המתלוננת בבית-המשפט הייתה כללית ולא מפורטת. היא ציינה מה המעשים המיניים שביצע בה הנאשם, אך מחמת מוגבלותה, כמו גם המבוכה שבה הייתה נתונה, התקשתה לתאר את נסיבות ההתרחשויות ולפרטן. בעדותה ציינה המתלוננת, כי הנאשם ביצע בה ""דברים לא נעימים"", כאשר נגע בחזהּ, באיבר-מינה ובישבנה (עמ' 6-7). בתחילת עדותה התייחסה המתלוננת לאירוע שהתרחש בלילה שבין יום שבת ליום ראשון. לדבריה, בעת שהתעוררה משנתה, הבחינה כי הנאשם נוגע בחזהּ, ובסמוך לאחר מכן יצא הלה מן החדר. בהמשך עדותה ציינה, כי בהזדמנויות אחרות החדיר הנאשם את איבר-מינו לפי הטבעת שלה, ואף לאיבר-מינה. היא העידה, כי מעשים אלו הסבו לה כאבים, ובעת עדותה אף פרצה בבכי. היא עמדה על גרסתה זו גם בחקירתה הנגדית. באשר לנסיבותיו של האירוע שהתרחש במוצאי שבת, ציינה המתלוננת כי הבחינה בנאשם בעת שנכנס לחדרה דרך דלת המרפסת, וכי זיהתה אותו למרות שהחדר היה חשוך. יצוין, כי על-פי עדותה של אֵם הבית בהוסטל, ניתן להיכנס לחדרה של המתלוננת דרך המרפסת, אשר מגשרת בין שני חדרים.",1, עדותה של המתלוננת בבית-המשפט הייתה כללית ולא מפורטת,tagger1,not annotated,
316808,m011118," עדותו של רוסלן, בנקודה מסוימת זו, מחזקת את  גרסתה  הכוללת של  המתלוננת ומגבירה  את אמינותה","ה. רוסלן מודה כי ליווה את המתלוננת, לאחר מעשה,  אל המונית, וכבר דברנו על כך. הדברים משתלבים גם בעדותה של המתלוננת וגם בעדותו של אמינוב. עדותו של רוסלן, בנקודה מסוימת זו, מחזקת את  גרסתה  הכוללת של  המתלוננת ומגבירה  את אמינותה.",5," עדותו של רוסלן, בנקודה מסוימת זו, מחזקת את  גרסתה  הכוללת של  המתלוננת ומגבירה  את אמינותה",tagger1,not annotated,
390876,ME-10-04-32059-862," מכל מקום, גם על ההגנה מקובל כי אדם היה רק עד שמיעה, הן לדברי א' והן לדברי המתלוננת, ולא עלתה טענה, כי בשלב כלשהו שמע גרסה אחרת, וסותרת, מפי המתלוננת או מפיה של א'","84. אין חולק, כי אדם עצמו לא היה עד לאירועים שהתרחשו בדירה והיה רק עד שמיעה, בדיעבד, לדברים. טענתה המרכזית של ההגנה בעניין מהימנותו של אדם, נוגעת לעובדה שלפי קביעתה המתלוננת לא סיפרה לאדם דבר לפני הגשת התלונה במשטרה. לטענת ההגנה, אדם סיפר בהודעתו במשטרה – נ/1 – שהמתלוננת סיפרה לו בפרטי פרטים על אירוע האונס עוד לפני שהסיע אותה לצורך הגשת התלונה במשטרה. זאת שעה שבעדותו בבית המשפט ובעיקר בחקירתו הנגדית, אישר שאת עיקר הגרסה לגבי פרטי האירוע, טרם הגשת התלונה, שמע מפיה של א'. מכאן מבקשת ההגנה לגזור ממצאים גם לגבי חוסר אמינותה של המתלוננת, בעת מתן גרסתה הראשונית וכן תימוכין לטענתה שיוזמת התלונה הייתה למעשה א'. בעניין זה יש לזכור כי גרסתו של אדם במשטרה נמסרה כ-13 חודשים לאחר האירוע, כשאין ספק שבמהלך אותה תקופה היה לו קשר ממושך עם המתלוננת. לפיכך, קשה לדעתי לצפות, שבמרחק זמן זה, יפריד במדויק בין מידע שנמסר לו לפני התלונה לבין מידע שנמסר לו לאחריה. מכל מקום, העד עמד על כך, במהלך חקירתו הנגדית, שלאחר שמיעת פרטי האירוע מא', ביקש לשמוע מפי המתלוננת עצמה, באופן ברור, כי אכן נאנסה ורק לאחר שערך את אותו בירור, הסיע אותה לצורך הגשת התלונה (פרוטוקול מיום 7.2.11, עמ' 243 שורות 3-10). מכל מקום, גם על ההגנה מקובל כי אדם היה רק עד שמיעה, הן לדברי א' והן לדברי המתלוננת, ולא עלתה טענה, כי בשלב כלשהו שמע גרסה אחרת, וסותרת, מפי המתלוננת או מפיה של א'.",5," מכל מקום, גם על ההגנה מקובל כי אדם היה רק עד שמיעה, הן לדברי א' והן לדברי המתלוננת, ולא עלתה טענה, כי בשלב כלשהו שמע גרסה אחרת, וסותרת, מפי המתלוננת או מפיה של א'",tagger1,not annotated,
123389,SH-14-08-42139-726,"נטען על ידי ב""כ הנאשם  בסיכומיו כי גרסת המתלוננת נסתרת באופן מהותי בשלוש נקודות מרכזיות על ידי ראיות חיצוניות ופורנזיות במהותן, טריקת הדלת, צעקות המתלוננת ויציאתה של המתלוננת מהמרפאה, ומאחר שהאישום נשען כולו על עדותה היחידה של המתלוננת הדבר צריך להביא לדחיית גרסתה ולזיכויו של הנאשם מהמיוחס לו","נטען על ידי ב""כ הנאשם  בסיכומיו כי גרסת המתלוננת נסתרת באופן מהותי בשלוש נקודות מרכזיות על ידי ראיות חיצוניות ופורנזיות במהותן, טריקת הדלת, צעקות המתלוננת ויציאתה של המתלוננת מהמרפאה, ומאחר שהאישום נשען כולו על עדותה היחידה של המתלוננת הדבר צריך להביא לדחיית גרסתה ולזיכויו של הנאשם מהמיוחס לו.  להלן אדון בטענות אלה.",5,"נטען על ידי ב""כ הנאשם  בסיכומיו כי גרסת המתלוננת נסתרת באופן מהותי בשלוש נקודות מרכזיות על ידי ראיות חיצוניות ופורנזיות במהותן, טריקת הדלת, צעקות המתלוננת ויציאתה של המתלוננת מהמרפאה, ומאחר שהאישום נשען כולו על עדותה היחידה של המתלוננת הדבר צריך להביא לדחיית גרסתה ולזיכויו של הנאשם מהמיוחס לו",tagger1,not annotated,
19371,m06003021," על כן נראה כי לאור גילה הצעיר של המתלוננת בזמן ביצוע המעשים והזמן הרב שחלף, אין להסתפק בעדותה היחידה של המתלוננת לגבי טיב המעשים ואופיין של הנגיעות כדי להסיר כל ספק ולהרשיע את הנאשם","125. על אף האמון שיש ליתן לגרסת המתלוננת, יש חשש שמא המתלוננת משליכה על העבר מהאירועים המאוחרים יותר שנחרתו היטב בזיכרונה ומייחסת לנאשם ביצוע מעשים בעלי גוון מיני. ייתכן שמדובר היה באירועים תמימים, כמו הלבשה והחתלה של ילדה קטנה וכדומה. ייתכן גם שהנאשם אסף את המתלוננת למיטתו, חיבק אותה ואולי אפילו נגע בגופה. על כן נראה כי לאור גילה הצעיר של המתלוננת בזמן ביצוע המעשים והזמן הרב שחלף, אין להסתפק בעדותה היחידה של המתלוננת לגבי טיב המעשים ואופיין של הנגיעות כדי להסיר כל ספק ולהרשיע את הנאשם.",5," על כן נראה כי לאור גילה הצעיר של המתלוננת בזמן ביצוע המעשים והזמן הרב שחלף, אין להסתפק בעדותה היחידה של המתלוננת לגבי טיב המעשים ואופיין של הנגיעות כדי להסיר כל ספק ולהרשיע את הנאשם",tagger1,not annotated,
32431,m00000935-103," גרסת המתלוננת המפלילה את הנאשם - באמרתה במשטרה בשחזור ובעדותה השניה, בבית המשפט - הינה אמינה, ואין בנסיונה לחזור בה מגרסתה במשטרה בעדותה הראשונה בבית המשפט כדי לפגוע במהימנות הגרסה המפלילה","ב. גרסת המתלוננת המפלילה את הנאשם - באמרתה במשטרה בשחזור ובעדותה השניה, בבית המשפט - הינה אמינה, ואין בנסיונה לחזור בה מגרסתה במשטרה בעדותה הראשונה בבית המשפט כדי לפגוע במהימנות הגרסה המפלילה.",7," גרסת המתלוננת המפלילה את הנאשם - באמרתה במשטרה בשחזור ובעדותה השניה, בבית המשפט - הינה אמינה, ואין בנסיונה לחזור בה מגרסתה במשטרה בעדותה הראשונה בבית המשפט כדי לפגוע במהימנות הגרסה המפלילה",tagger1,not annotated,
291506,s05002659-374," דברים אלה מלמדים על גירסה ברורה ועקבית של המתלוננת, כי הנאשם נגע בחזה","13. מגע של ידו של הנאשם בחזה המתלוננת. המתלוננת מסרה בעדותה, כי ""הוא נגע בחזה שלי מעל הבגדים שלי (מצביעה על חזה בצד שמאל)"" (פרוטוקול 31.5.05 עמוד 5 שורה 9). המתלוננת מסרה דברים דומים אף בעימות. בעימות אמרה המתלוננת, כי הנאשם שם את ידו על גופה, כאשר היא מראה בעזרת שתי ידיה תנועה מלמעלה למטה באזור החזה. בהמשך חזרה על דברים אלה, ואמרה שהנאשם גהר מעליה (he came on top of me), ושמה את ידיה על חזה בתנועת הדגמה. דברים אלה מלמדים על גירסה ברורה ועקבית של המתלוננת, כי הנאשם נגע בחזה.",5," דברים אלה מלמדים על גירסה ברורה ועקבית של המתלוננת, כי הנאשם נגע בחזה",tagger1,not annotated,
