sentence_id,title,origin_sentence,paragraph_text,query number,clean_sentence,tagger,status,label
364102,ME-09-1117-4,"עוד ציין כי גרסת המתלוננת שקרית וכי היא הוכוונה על ידי מח""ש מאחר וטענה בפני בית המשפט דברים אשר לא עלו בהודעותיה הקודמות","עוד ציין כי גרסת המתלוננת שקרית וכי היא הוכוונה על ידי מח""ש מאחר וטענה בפני בית המשפט דברים אשר לא עלו בהודעותיה הקודמות. יכול להיות שהמתלוננת העלילה את הדברים, מפני שרצתה לעורר את קנאתו של החבר גד כאילו הייתה עם מישהו אחר.",7,"עוד ציין כי גרסת המתלוננת שקרית וכי היא הוכוונה על ידי מח""ש מאחר וטענה בפני בית המשפט דברים אשר לא עלו בהודעותיה הקודמות",tagger2,not annotated,
57723,ME-11-06-2965-391,"שלישית, טוען ב""כ הנאשם כי גרסתה השקרית של המתלוננת נולדה לאחר שהתברר לה כי בן זוגה שאהר גילה את העובדה שהיא בילתה באותו לילה עם גבר אחר, ומתוך פחדה שלא יאונה לה כל רע מידי בן זוגה, איש אלים וחם מזג, המציאה את סיפור החטיפה והאונס, על מנת להסיט את האשמה ל""בילויה"" עם הנאשם ממנה לנאשם עצמו","שלישית, טוען ב""כ הנאשם כי גרסתה השקרית של המתלוננת נולדה לאחר שהתברר לה כי בן זוגה שאהר גילה את העובדה שהיא בילתה באותו לילה עם גבר אחר, ומתוך פחדה שלא יאונה לה כל רע מידי בן זוגה, איש אלים וחם מזג, המציאה את סיפור החטיפה והאונס, על מנת להסיט את האשמה ל""בילויה"" עם הנאשם ממנה לנאשם עצמו. כראיה לכך שמדובר באיש אלים ומסוכן, מפנה הסנגור המלומד לעובדה ששנה לאחר האירוע נשוא כתב האישום הגישה המתלוננת תלונה נגד שאהר בגין אלימות במשפחה, ושאהר הורשע ונגזר עליו תקופת מאסר לריצוי בפועל.",5,"שלישית, טוען ב""כ הנאשם כי גרסתה השקרית של המתלוננת נולדה לאחר שהתברר לה כי בן זוגה שאהר גילה את העובדה שהיא בילתה באותו לילה עם גבר אחר, ומתוך פחדה שלא יאונה לה כל רע מידי בן זוגה, איש אלים וחם מזג, המציאה את סיפור החטיפה והאונס, על מנת להסיט את האשמה ל""בילויה"" עם הנאשם ממנה לנאשם עצמו",tagger2,not annotated,
372583,me-10-04-40865-810,"בתשובה לשאלת ב""כ הנאשם אישרה רס""מ אזרד, לאחר האזנה לעדותה המוקלטת של המתלוננת, כי המתלוננת אמרה ""[הנאשם] נגע לי באיבר המין באמצע"", ולא ""פנימה"" כפי שנכתב בטעות בתמליל עדות המתלוננת (נ/1 ש' 80)","בתשובה לשאלת ב""כ הנאשם אישרה רס""מ אזרד, לאחר האזנה לעדותה המוקלטת של המתלוננת, כי המתלוננת אמרה ""[הנאשם] נגע לי באיבר המין באמצע"", ולא ""פנימה"" כפי שנכתב בטעות בתמליל עדות המתלוננת (נ/1 ש' 80).",5,"בתשובה לשאלת ב""כ הנאשם אישרה רס""מ אזרד, לאחר האזנה לעדותה המוקלטת של המתלוננת, כי המתלוננת אמרה "" נגע לי באיבר המין באמצע"", ולא ""פנימה"" כפי שנכתב בטעות בתמליל עדות המתלוננת ",tagger2,not annotated,
854251,ME-13-10-51550-44, נטען שגרסת המתלוננת אינה סבירה ואינה הגיונית וכי אין מקום ליתן בה אמון מכיוון שהיא לא הצליחה להסביר כיצד הנאשם הצליח להפשיט אותה ולהוריד את בגדיו במקביל בעוד שהיא טוענת כי התנגדה למעשיו באותו זמן,"58. לגבי האקטים המיניים, נטען שאין מחלוקת מהותית בקשר לעובדות ולתיאורים, שכללו חדירה מלאה, יחסי מין אוראליים הדדיים ושפיכת זרעו של הנאשם על גופה של המתלוננת, כאשר הצדדים חלוקים באשר למרכיב ההסכמה מצד המתלוננת. נטען שגרסת המתלוננת אינה סבירה ואינה הגיונית וכי אין מקום ליתן בה אמון מכיוון שהיא לא הצליחה להסביר כיצד הנאשם הצליח להפשיט אותה ולהוריד את בגדיו במקביל בעוד שהיא טוענת כי התנגדה למעשיו באותו זמן. נטען שלא ניתן הסבר לטענה שהופעל על ידי הנאשם כוח רב על מנת להפשיט את המתלוננת למרות ששום פרט לבוש לא נקרע. נטען עוד שהמתלוננת לא שללה את האפשרות שהיא הרימה את ידיה על מנת לאפשר הורדת חולצתה ולא הסבירה כיצד הנאשם הצליח להוריד את מכנסי הג'ינס הצמודים שלה אם לא היה מצידה שיתוף פעולה. נטען שהמתלוננת לא נתנה הסבר סביר מדוע העניקה מין אוראלי לנאשם כאשר אין מחלוקת שהוא לא השתמש בכוח על מנת לפתוח את פיה. נטען שתשובתה היחידה היתה שעשתה מה שעשתה כדי ""שזה יגמר"" ובהמשך טענה שהיא פחדה ממנו ופחדה שירביץ לה למרות שאישרה שהוא לא איים עליה ולא הרים עליה יד בשום שלב.",7, נטען שגרסת המתלוננת אינה סבירה ואינה הגיונית וכי אין מקום ליתן בה אמון מכיוון שהיא לא הצליחה להסביר כיצד הנאשם הצליח להפשיט אותה ולהוריד את בגדיו במקביל בעוד שהיא טוענת כי התנגדה למעשיו באותו זמן,tagger2,not annotated,
799588,ME-07-1012-886," כפי שנקבע, המתלוננת הותירה רושם מהימן וגרסתה לעניין המעשה המגונה – אף היא מהימנה","66. כפי שנקבע, המתלוננת הותירה רושם מהימן וגרסתה לעניין המעשה המגונה – אף היא מהימנה. מנגד, גרסת הנאשם אינה מהימנה. ההסבר שנתן הנאשם לתחושת הצביטה שחשה המתלוננת בפטמותיה – אינו משכנע. מהמומחים שהעידו עולה, כי אומנם תיתכן תחושת כאב בפטמות, כתוצאה מלחץ על שריר שמעליו, אולם איש לא העיד על תחושה של צביטה.",17," כפי שנקבע, המתלוננת הותירה רושם מהימן וגרסתה לעניין המעשה המגונה – אף היא מהימנה",tagger2,not annotated,
108027,SH-09-5632-185,"מסקנתי זאת נשענת על 3 אדנים מרכזיים: (1) עדותה המהימנה של המתלוננת; (2) מצבה הנפשי הנסער בעקבות האירוע; (3) אמרתו המפלילה של הנאשם לשוטרים בשטח, והיעדר אמון בגרסתו","מסקנתי זאת נשענת על 3 אדנים מרכזיים: (1) עדותה המהימנה של המתלוננת; (2) מצבה הנפשי הנסער בעקבות האירוע; (3) אמרתו המפלילה של הנאשם לשוטרים בשטח, והיעדר אמון בגרסתו.",5,"מסקנתי זאת נשענת על 3 אדנים מרכזיים:  עדותה המהימנה של המתלוננת;  מצבה הנפשי הנסער בעקבות האירוע;  אמרתו המפלילה של הנאשם לשוטרים בשטח, והיעדר אמון בגרסתו",tagger2,not annotated,
265128,ME-07-1179-1," גרסת המתלוננת לגבי האירוע הינה עקבית ואחידה, הן בבית המשפט והן במשטרה","באשר ל'אירוע המלפפון' מיום 31.7.05, הן המתלוננת והן הנאשם מאשרים כי היה אירוע שכזה, אולם הנאשם מכחיש שאנס את המתלוננת. גרסת המתלוננת לגבי האירוע הינה עקבית ואחידה, הן בבית המשפט והן במשטרה. לעומת זאת, גרסת הנאשם לגבי האירוע הינה תמוהה ולא עקבית, לא עלה בידיו לתת תשובה עניינית לסתירות שעלו בגרסאותיו ויש לדחות את הטענה, לפיה נמנע מלספר אודות המלפפון מאחר והיה נבוך ומבויש.",7," גרסת המתלוננת לגבי האירוע הינה עקבית ואחידה, הן בבית המשפט והן במשטרה",tagger2,not annotated,
851238,ME-10-07-21310-4,"למעלה מכך, גרסת המתלוננת בעניין זה, הייתה חדה, ברורה ועקבית, לאורך כל חקירותיה ואף בעדותה בפנינו, והתנגדותה למעשי הנאשם בה, החל מהמגע הראשוני, הוכחה בפנינו","למעלה מכך, גרסת המתלוננת בעניין זה, הייתה חדה, ברורה ועקבית, לאורך כל חקירותיה ואף בעדותה בפנינו, והתנגדותה למעשי הנאשם בה, החל מהמגע הראשוני, הוכחה בפנינו. בשל חשיבות הדברים אביאם בשם אומרם:",7,"למעלה מכך, גרסת המתלוננת בעניין זה, הייתה חדה, ברורה ועקבית, לאורך כל חקירותיה ואף בעדותה בפנינו, והתנגדותה למעשי הנאשם בה, החל מהמגע הראשוני, הוכחה בפנינו",tagger2,not annotated,
589333,ME-10-02-20190-1,"אמנם שיקר הנאשם בחקירותיו ובלתי אמין מצאתיו בעדותו ""הכבושה"", אך משלא שכנעה המאשימה, כפי חובתה על פי דין, כי גירסת המתלוננת אמינה ומהימנה מעבר לכל ספק סביר, לא ניתן להרשיעו","אמנם שיקר הנאשם בחקירותיו ובלתי אמין מצאתיו בעדותו ""הכבושה"", אך משלא שכנעה המאשימה, כפי חובתה על פי דין, כי גירסת המתלוננת אמינה ומהימנה מעבר לכל ספק סביר, לא ניתן להרשיעו.",7,"אמנם שיקר הנאשם בחקירותיו ובלתי אמין מצאתיו בעדותו ""הכבושה"", אך משלא שכנעה המאשימה, כפי חובתה על פי דין, כי גירסת המתלוננת אמינה ומהימנה מעבר לכל ספק סביר, לא ניתן להרשיעו",tagger2,not annotated,
62176,ME-09-1063-277," אף לעבירות נוספות בהן מואשם הנאשם בכתב האישום, כגון עבירות הסמים והאלימות הפיזית יש ליתן הדעת לכך שלחלקם הגדול המתלוננת הינה עדה יחידה","בעדותה של המתלוננת ביחס לעבירות מין, מדובר בעדות יחידה שעל פי סעיף  ל [נוסח חדש] התשל""א – 1971, צריך בית משפט, לנמק מדוע מסתמך על העדות, ואין צורך בתוספת ראייתית פורמאלית להרשיע על פי עדותה. אף לעבירות נוספות בהן מואשם הנאשם בכתב האישום, כגון עבירות הסמים והאלימות הפיזית יש ליתן הדעת לכך שלחלקם הגדול המתלוננת הינה עדה יחידה.",15," אף לעבירות נוספות בהן מואשם הנאשם בכתב האישום, כגון עבירות הסמים והאלימות הפיזית יש ליתן הדעת לכך שלחלקם הגדול המתלוננת הינה עדה יחידה",tagger2,not annotated,
5052,ME-16-11-9004-33," מחד, מצויה גרסתה המפלילה של המתלוננת, בתו החורגת של הנאשם, המתארת, כפי שנראה להלן, בצורה מפורטת, עקבית וסדורה, סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד לחשיפתם, בשנת 2014","ראשית, יש ליתן הדעת לכך, שבמקרים אלה, לא אחת, וכך - בענייננו, ניצבים אנו בפני שתי גרסאות סותרות וקוטביות זו לזו. מחד, מצויה גרסתה המפלילה של המתלוננת, בתו החורגת של הנאשם, המתארת, כפי שנראה להלן, בצורה מפורטת, עקבית וסדורה, סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד לחשיפתם, בשנת 2014. מנגד, מצויה גרסת הנאשם, המכחיש מכל וכל, כי ביצע את המעשים המיוחסים לו, וטוען, כי המתלוננת מעלילה עליו עלילות שווא. מצב זה, של ""גרסה מול גרסה"", כמו גם הכחשה גורפת מצדו של נאשם, הוא שכיח באישומים בעבירות מין, המאופיינות בביצוע המעשים בצנעה, בחדרי חדרים, בשעות ובסביבה שבהן אין בנמצא עדים למעשה, ושבהם רב הנסתר על הנגלה. משום כך - ברי, שבאישומים בכגון דא, מתמקד הדיון בהערכת מהימנות גרסת המתלוננת, אל מול הערכת מהימנות גרסת הנאשם.",5," מחד, מצויה גרסתה המפלילה של המתלוננת, בתו החורגת של הנאשם, המתארת, כפי שנראה להלן, בצורה מפורטת, עקבית וסדורה, סדרה של מעשים שביצע בה הנאשם מאז הייתה בת 8 ועד לחשיפתם, בשנת 2014",tagger2,not annotated,
523450,m08001016,"יתרה מכך, עדותה של המתלוננת מושתתת על אדנים מוצקים, בדמות עדויותיהם של יתר עדי התביעה, אשר מבססים  את עדותה ומחזקים אותה","יתרה מכך, עדותה של המתלוננת מושתתת על אדנים מוצקים, בדמות עדויותיהם של יתר עדי התביעה, אשר מבססים  את עדותה ומחזקים אותה.  גם היומן האישי ת/11 מהווה, במידה מסויימת, ראיה מחזקת, שהרי לפי הפסיקה הוא מהווה ""גילוי חיצוני בדבר מצבו הנפשי לאחר מעשה... מעין ""צילום רנטגן"" של נפשו"" ((4) 769), אם כי משקלו בענייננו הינו מועט מכיוון שנכתב לאחר מתן עדות המתלוננת במשטרה.",11,"יתרה מכך, עדותה של המתלוננת מושתתת על אדנים מוצקים, בדמות עדויותיהם של יתר עדי התביעה, אשר מבססים  את עדותה ומחזקים אותה",tagger2,not annotated,
